product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,user_id,user_name,review_id,review_title,review_content,img_link,product_link
P138,Shampoo,Bakery,105.61,111.17,5,3.6,133,This is a shampoo from the Bakery category.,U761,David,R138,Just okay,Highly recommend to others.,https://example.com/images/P138.jpg,https://blinkit.com/product/P138
P139,Butter,Fruits & Vegetables,127.03,181.47,30,1.8,968,This is a butter from the Fruits & Vegetables category.,U170,Frank,R139,Loved it,Exceeded my expectations.,https://example.com/images/P139.jpg,https://blinkit.com/product/P139
P140,Shampoo,Beverages,295.47,311.02,5,1.5,553,This is a shampoo from the Beverages category.,U983,Bob,R140,Not bad,Exceeded my expectations.,https://example.com/images/P140.jpg,https://blinkit.com/product/P140
P141,Apple,Snacks,74.92,93.65,20,2.3,318,This is a apple from the Snacks category.,U574,Bob,R141,Great product,Terrible experience.,https://example.com/images/P141.jpg,https://blinkit.com/product/P141
P142,Tomato,Bakery,302.75,356.18,15,3.0,494,This is a tomato from the Bakery category.,U661,Jack,R142,Terrible,Absolutely amazing!,https://example.com/images/P142.jpg,https://blinkit.com/product/P142
P143,Milk,Fruits & Vegetables,217.81,242.01,10,2.4,817,This is a milk from the Fruits & Vegetables category.,U171,Frank,R143,Not bad,Really enjoyed this product.,https://example.com/images/P143.jpg,https://blinkit.com/product/P143
P144,Bread,Fruits & Vegetables,340.02,400.02,15,3.6,861,This is a bread from the Fruits & Vegetables category.,U178,Frank,R144,Fantastic,It's fine for the price.,https://example.com/images/P144.jpg,https://blinkit.com/product/P144
P145,Butter,Dairy,224.59,264.22,15,1.4,946,This is a butter from the Dairy category.,U644,Ivy,R145,Great product,One of the best I've used.,https://example.com/images/P145.jpg,https://blinkit.com/product/P145
P146,Shampoo,Dairy,222.27,233.97,5,4.7,237,This is a shampoo from the Dairy category.,U742,Charlie,R146,Superb,Highly recommend to others.,https://example.com/images/P146.jpg,https://blinkit.com/product/P146
P147,Coke,Personal Care,177.52,236.7,25,3.7,905,This is a coke from the Personal Care category.,U323,Hannah,R147,Would not recommend,It's fine for the price.,https://example.com/images/P147.jpg,https://blinkit.com/product/P147
P148,Tomato,Beverages,200.44,250.55,20,2.9,123,This is a tomato from the Beverages category.,U896,Frank,R148,Not bad,Absolutely amazing!,https://example.com/images/P148.jpg,https://blinkit.com/product/P148
P149,Apple,Personal Care,51.02,68.02,25,2.5,642,This is a apple from the Personal Care category.,U151,Hannah,R149,Terrible,"It was okay, nothing special.",https://example.com/images/P149.jpg,https://blinkit.com/product/P149
P150,Butter,Beverages,66.31,69.8,5,2.4,757,This is a butter from the Beverages category.,U154,Hannah,R150,Would not recommend,"It was okay, nothing special.",https://example.com/images/P150.jpg,https://blinkit.com/product/P150
P151,Biscuits,Snacks,368.88,491.84,25,4.5,932,This is a biscuits from the Snacks category.,U476,David,R151,Not bad,Terrible experience.,https://example.com/images/P151.jpg,https://blinkit.com/product/P151
P152,Tomato,Personal Care,105.01,110.54,5,4.6,992,This is a tomato from the Personal Care category.,U277,Hannah,R152,Mediocre,One of the best I've used.,https://example.com/images/P152.jpg,https://blinkit.com/product/P152
P153,Orange Juice,Beverages,238.91,265.45,10,4.4,609,This is a orange juice from the Beverages category.,U124,Alice,R153,Fantastic,One of the best I've used.,https://example.com/images/P153.jpg,https://blinkit.com/product/P153
P154,Apple,Bakery,86.58,96.2,10,1.8,920,This is a apple from the Bakery category.,U815,Charlie,R154,Loved it,Absolutely amazing!,https://example.com/images/P154.jpg,https://blinkit.com/product/P154
P155,Coke,Bakery,120.97,134.41,10,4.7,188,This is a coke from the Bakery category.,U799,Ivy,R155,Terrible,It's fine for the price.,https://example.com/images/P155.jpg,https://blinkit.com/product/P155
P156,Coke,Fruits & Vegetables,412.84,485.7,15,4.0,953,This is a coke from the Fruits & Vegetables category.,U331,Alice,R156,Mediocre,Exceeded my expectations.,https://example.com/images/P156.jpg,https://blinkit.com/product/P156
P157,Shampoo,Bakery,458.05,482.16,5,3.7,97,This is a shampoo from the Bakery category.,U288,Hannah,R157,Mediocre,Terrible experience.,https://example.com/images/P157.jpg,https://blinkit.com/product/P157
P158,Biscuits,Personal Care,250.31,312.89,20,3.9,368,This is a biscuits from the Personal Care category.,U816,Charlie,R158,Excellent,Highly recommend to others.,https://example.com/images/P158.jpg,https://blinkit.com/product/P158
P159,Bread,Snacks,132.64,189.49,30,3.3,90,This is a bread from the Snacks category.,U808,Ivy,R159,Would not recommend,Absolutely amazing!,https://example.com/images/P159.jpg,https://blinkit.com/product/P159
P160,Shampoo,Dairy,365.29,429.75,15,4.4,331,This is a shampoo from the Dairy category.,U562,Charlie,R160,Loved it,It's fine for the price.,https://example.com/images/P160.jpg,https://blinkit.com/product/P160
P161,Butter,Bakery,219.74,274.67,20,2.1,227,This is a butter from the Bakery category.,U725,Ivy,R161,Fantastic,Really enjoyed this product.,https://example.com/images/P161.jpg,https://blinkit.com/product/P161
P162,Milk,Beverages,114.9,127.67,10,3.0,890,This is a milk from the Beverages category.,U195,Ivy,R162,Mediocre,Absolutely amazing!,https://example.com/images/P162.jpg,https://blinkit.com/product/P162
P163,Biscuits,Personal Care,232.58,290.72,20,1.7,614,This is a biscuits from the Personal Care category.,U649,Grace,R163,Superb,Absolutely amazing!,https://example.com/images/P163.jpg,https://blinkit.com/product/P163
P164,Tomato,Fruits & Vegetables,343.19,490.27,30,2.3,46,This is a tomato from the Fruits & Vegetables category.,U152,Hannah,R164,Would not recommend,Highly recommend to others.,https://example.com/images/P164.jpg,https://blinkit.com/product/P164
P165,Bread,Beverages,199.21,209.7,5,4.9,379,This is a bread from the Beverages category.,U336,Eve,R165,Terrible,Could be better.,https://example.com/images/P165.jpg,https://blinkit.com/product/P165
P166,Coke,Beverages,433.6,481.78,10,3.2,165,This is a coke from the Beverages category.,U202,Ivy,R166,Mediocre,One of the best I've used.,https://example.com/images/P166.jpg,https://blinkit.com/product/P166
P167,Potato Chips,Dairy,295.69,347.87,15,4.4,143,This is a potato chips from the Dairy category.,U141,Bob,R167,Excellent,Terrible experience.,https://example.com/images/P167.jpg,https://blinkit.com/product/P167
P168,Coke,Bakery,425.61,448.01,5,2.0,678,This is a coke from the Bakery category.,U594,David,R168,Terrible,Really enjoyed this product.,https://example.com/images/P168.jpg,https://blinkit.com/product/P168
P169,Biscuits,Snacks,462.41,486.75,5,3.9,487,This is a biscuits from the Snacks category.,U316,Frank,R169,Would not recommend,Exceeded my expectations.,https://example.com/images/P169.jpg,https://blinkit.com/product/P169
P170,Orange Juice,Personal Care,169.1,225.47,25,4.8,560,This is a orange juice from the Personal Care category.,U186,Charlie,R170,Not bad,Could be better.,https://example.com/images/P170.jpg,https://blinkit.com/product/P170
P171,Butter,Dairy,407.27,479.14,15,2.4,8,This is a butter from the Dairy category.,U186,Eve,R171,Would not recommend,Terrible experience.,https://example.com/images/P171.jpg,https://blinkit.com/product/P171
P172,Shampoo,Fruits & Vegetables,169.0,177.89,5,3.9,892,This is a shampoo from the Fruits & Vegetables category.,U773,Alice,R172,Superb,"It was okay, nothing special.",https://example.com/images/P172.jpg,https://blinkit.com/product/P172
P173,Orange Juice,Fruits & Vegetables,111.29,130.93,15,1.3,985,This is a orange juice from the Fruits & Vegetables category.,U574,Alice,R173,Just okay,Really enjoyed this product.,https://example.com/images/P173.jpg,https://blinkit.com/product/P173
P174,Butter,Dairy,185.95,218.76,15,2.3,517,This is a butter from the Dairy category.,U549,Alice,R174,Excellent,Really enjoyed this product.,https://example.com/images/P174.jpg,https://blinkit.com/product/P174
P175,Tomato,Personal Care,247.19,308.99,20,4.9,540,This is a tomato from the Personal Care category.,U728,Alice,R175,Terrible,One of the best I've used.,https://example.com/images/P175.jpg,https://blinkit.com/product/P175
P176,Bread,Beverages,196.22,261.62,25,3.5,101,This is a bread from the Beverages category.,U910,Alice,R176,Loved it,One of the best I've used.,https://example.com/images/P176.jpg,https://blinkit.com/product/P176
P177,Butter,Bakery,339.45,424.31,20,2.8,809,This is a butter from the Bakery category.,U625,Hannah,R177,Superb,Disappointed with the quality.,https://example.com/images/P177.jpg,https://blinkit.com/product/P177
P178,Tomato,Fruits & Vegetables,144.67,170.2,15,1.5,691,This is a tomato from the Fruits & Vegetables category.,U615,Alice,R178,Not bad,One of the best I've used.,https://example.com/images/P178.jpg,https://blinkit.com/product/P178
P179,Tomato,Personal Care,183.22,261.74,30,3.7,826,This is a tomato from the Personal Care category.,U814,Bob,R179,Excellent,Could be better.,https://example.com/images/P179.jpg,https://blinkit.com/product/P179
P180,Bread,Dairy,351.06,390.07,10,3.7,521,This is a bread from the Dairy category.,U415,Hannah,R180,Superb,"It was okay, nothing special.",https://example.com/images/P180.jpg,https://blinkit.com/product/P180
P181,Shampoo,Personal Care,213.38,284.51,25,4.2,805,This is a shampoo from the Personal Care category.,U811,Alice,R181,Mediocre,Highly recommend to others.,https://example.com/images/P181.jpg,https://blinkit.com/product/P181
P182,Milk,Beverages,264.3,278.21,5,4.5,884,This is a milk from the Beverages category.,U926,Jack,R182,Terrible,Terrible experience.,https://example.com/images/P182.jpg,https://blinkit.com/product/P182
P183,Coke,Personal Care,84.47,88.92,5,3.8,594,This is a coke from the Personal Care category.,U916,Grace,R183,Just okay,"It was okay, nothing special.",https://example.com/images/P183.jpg,https://blinkit.com/product/P183
P184,Milk,Snacks,189.7,210.78,10,3.0,370,This is a milk from the Snacks category.,U761,Frank,R184,Not bad,It's fine for the price.,https://example.com/images/P184.jpg,https://blinkit.com/product/P184
P185,Bread,Bakery,406.41,451.57,10,1.6,175,This is a bread from the Bakery category.,U707,Hannah,R185,Terrible,Disappointed with the quality.,https://example.com/images/P185.jpg,https://blinkit.com/product/P185
P186,Milk,Fruits & Vegetables,380.12,422.36,10,4.0,975,This is a milk from the Fruits & Vegetables category.,U679,David,R186,Great product,It's fine for the price.,https://example.com/images/P186.jpg,https://blinkit.com/product/P186
P187,Shampoo,Personal Care,222.76,234.48,5,2.7,707,This is a shampoo from the Personal Care category.,U871,Eve,R187,Excellent,Terrible experience.,https://example.com/images/P187.jpg,https://blinkit.com/product/P187
P188,Tomato,Bakery,366.99,489.32,25,2.2,616,This is a tomato from the Bakery category.,U366,Ivy,R188,Would not recommend,It's fine for the price.,https://example.com/images/P188.jpg,https://blinkit.com/product/P188
P189,Biscuits,Bakery,257.38,321.72,20,3.0,332,This is a biscuits from the Bakery category.,U920,David,R189,Terrible,Highly recommend to others.,https://example.com/images/P189.jpg,https://blinkit.com/product/P189
P190,Butter,Snacks,80.65,107.53,25,2.9,971,This is a butter from the Snacks category.,U501,Grace,R190,Would not recommend,Really enjoyed this product.,https://example.com/images/P190.jpg,https://blinkit.com/product/P190
P191,Bread,Beverages,359.18,448.97,20,2.5,335,This is a bread from the Beverages category.,U974,Bob,R191,Fantastic,Highly recommend to others.,https://example.com/images/P191.jpg,https://blinkit.com/product/P191
P192,Tomato,Beverages,108.65,135.81,20,2.5,856,This is a tomato from the Beverages category.,U592,Ivy,R192,Not bad,Disappointed with the quality.,https://example.com/images/P192.jpg,https://blinkit.com/product/P192
P193,Orange Juice,Dairy,400.92,471.67,15,3.9,483,This is a orange juice from the Dairy category.,U877,Jack,R193,Loved it,"It was okay, nothing special.",https://example.com/images/P193.jpg,https://blinkit.com/product/P193
P194,Coke,Fruits & Vegetables,372.43,392.03,5,2.4,959,This is a coke from the Fruits & Vegetables category.,U816,Eve,R194,Great product,Absolutely amazing!,https://example.com/images/P194.jpg,https://blinkit.com/product/P194
P195,Orange Juice,Fruits & Vegetables,124.63,138.48,10,3.4,583,This is a orange juice from the Fruits & Vegetables category.,U999,Charlie,R195,Not bad,It's fine for the price.,https://example.com/images/P195.jpg,https://blinkit.com/product/P195
P196,Biscuits,Dairy,114.78,153.04,25,2.6,950,This is a biscuits from the Dairy category.,U259,David,R196,Would not recommend,Disappointed with the quality.,https://example.com/images/P196.jpg,https://blinkit.com/product/P196
P197,Butter,Snacks,110.84,138.55,20,4.9,645,This is a butter from the Snacks category.,U972,Eve,R197,Loved it,One of the best I've used.,https://example.com/images/P197.jpg,https://blinkit.com/product/P197
P198,Biscuits,Snacks,316.39,421.85,25,4.3,255,This is a biscuits from the Snacks category.,U141,Ivy,R198,Superb,Really enjoyed this product.,https://example.com/images/P198.jpg,https://blinkit.com/product/P198
P199,Biscuits,Bakery,56.02,70.02,20,4.9,342,This is a biscuits from the Bakery category.,U699,David,R199,Mediocre,Really enjoyed this product.,https://example.com/images/P199.jpg,https://blinkit.com/product/P199
P200,Coke,Bakery,44.54,55.68,20,4.4,630,This is a coke from the Bakery category.,U602,Charlie,R200,Excellent,Absolutely amazing!,https://example.com/images/P200.jpg,https://blinkit.com/product/P200
P201,Shampoo,Snacks,97.04,129.39,25,2.3,788,This is a shampoo from the Snacks category.,U459,Eve,R201,Excellent,Absolutely amazing!,https://example.com/images/P201.jpg,https://blinkit.com/product/P201
P202,Shampoo,Snacks,271.26,301.4,10,1.2,610,This is a shampoo from the Snacks category.,U155,Alice,R202,Just okay,One of the best I've used.,https://example.com/images/P202.jpg,https://blinkit.com/product/P202
P203,Tomato,Dairy,466.26,490.8,5,4.6,980,This is a tomato from the Dairy category.,U768,Jack,R203,Would not recommend,Exceeded my expectations.,https://example.com/images/P203.jpg,https://blinkit.com/product/P203
P204,Apple,Dairy,338.41,483.44,30,1.2,61,This is a apple from the Dairy category.,U255,Ivy,R204,Would not recommend,It's fine for the price.,https://example.com/images/P204.jpg,https://blinkit.com/product/P204
P205,Orange Juice,Fruits & Vegetables,422.61,497.19,15,1.8,153,This is a orange juice from the Fruits & Vegetables category.,U147,Bob,R205,Would not recommend,Terrible experience.,https://example.com/images/P205.jpg,https://blinkit.com/product/P205
P206,Butter,Fruits & Vegetables,148.53,174.74,15,4.7,629,This is a butter from the Fruits & Vegetables category.,U530,Eve,R206,Great product,One of the best I've used.,https://example.com/images/P206.jpg,https://blinkit.com/product/P206
P207,Butter,Bakery,111.25,158.93,30,4.2,438,This is a butter from the Bakery category.,U340,David,R207,Would not recommend,One of the best I've used.,https://example.com/images/P207.jpg,https://blinkit.com/product/P207
